"COUNTRY","Country","SEX","Sex","COUNTRY_ORIGIN","Country of origin","ISC11_LEVEL","Level of education","ISC11P_CAT","Category of education","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"KIR","Kiribati","T","Total","TR","Turkey","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,,"z","Not applicable"
"KIR","Kiribati","T","Total","W19","Rest of the World (non allocated geographically)","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,,"z","Not applicable"
"KIR","Kiribati","T","Total","W1_ESTIMATED_OECD","Total country of origin estimated for missing years  (UIS data)","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,,"z","Not applicable"
"KIR","Kiribati","T","Total","OECD","OECD total","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,,"z","Not applicable"
"KWT","Kuwait","T","Total","A2","North American countries","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,73,,
"KWT","Kuwait","T","Total","CA","Canada","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,52,,
"KWT","Kuwait","T","Total","US","United States","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,21,,
"KWT","Kuwait","T","Total","A9","Latin America & Carribean","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,11,,
"KWT","Kuwait","T","Total","CL","Chile","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"KWT","Kuwait","T","Total","MX","Mexico","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"KWT","Kuwait","T","Total","E1","Europe ","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,25,,
"KWT","Kuwait","T","Total","AT","Austria","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"KWT","Kuwait","T","Total","BE","Belgium","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"KWT","Kuwait","T","Total","CH","Switzerland","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"KWT","Kuwait","T","Total","CZ","Czech Republic","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"KWT","Kuwait","T","Total","DE","Germany","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"KWT","Kuwait","T","Total","DK","Denmark","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,1,,
"KWT","Kuwait","T","Total","EE","Estonia","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"KWT","Kuwait","T","Total","ES","Spain","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,1,,
"KWT","Kuwait","T","Total","FI","Finland","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"KWT","Kuwait","T","Total","FR","France","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,2,,
"KWT","Kuwait","T","Total","GB","United Kingdom","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,5,,
"KWT","Kuwait","T","Total","GR","Greece","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"KWT","Kuwait","T","Total","HU","Hungary","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"KWT","Kuwait","T","Total","IE","Ireland","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"KWT","Kuwait","T","Total","IS","Iceland","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"KWT","Kuwait","T","Total","IT","Italy","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,2,,
"KWT","Kuwait","T","Total","LU","Luxembourg","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"KWT","Kuwait","T","Total","LV","Latvia","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"KWT","Kuwait","T","Total","NL","Netherlands","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"KWT","Kuwait","T","Total","NO","Norway","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"KWT","Kuwait","T","Total","PL","Poland","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"KWT","Kuwait","T","Total","PT","Portugal","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,1,,
"KWT","Kuwait","T","Total","SI","Slovenia","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"KWT","Kuwait","T","Total","SK","Slovak Republic","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"KWT","Kuwait","T","Total","F1","Africa","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,425,,
"KWT","Kuwait","T","Total","O3","Oceania","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,5,,
"KWT","Kuwait","T","Total","AU","Australia","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,5,,
"KWT","Kuwait","T","Total","NZ","New Zealand","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"KWT","Kuwait","T","Total","S1","Asia","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,1750,,
"KWT","Kuwait","T","Total","IL","Israel","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"KWT","Kuwait","T","Total","JP","Japan","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"KWT","Kuwait","T","Total","KR","Korea, Republic of","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"KWT","Kuwait","T","Total","TR","Turkey","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,4,,
"KWT","Kuwait","T","Total","W19","Rest of the World (non allocated geographically)","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,5695,,
"KWT","Kuwait","T","Total","W1_ESTIMATED_OECD","Total country of origin estimated for missing years  (UIS data)","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,7984,,
"KWT","Kuwait","T","Total","OECD","OECD total","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,95,,
"KGZ","Kyrgyzstan","T","Total","A2","North American countries","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"KGZ","Kyrgyzstan","T","Total","CA","Canada","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"KGZ","Kyrgyzstan","T","Total","US","United States","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"KGZ","Kyrgyzstan","T","Total","A9","Latin America & Carribean","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"KGZ","Kyrgyzstan","T","Total","CL","Chile","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"KGZ","Kyrgyzstan","T","Total","MX","Mexico","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"KGZ","Kyrgyzstan","T","Total","E1","Europe ","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,1409,,
"KGZ","Kyrgyzstan","T","Total","AT","Austria","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"KGZ","Kyrgyzstan","T","Total","BE","Belgium","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"KGZ","Kyrgyzstan","T","Total","CH","Switzerland","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"KGZ","Kyrgyzstan","T","Total","CZ","Czech Republic","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"KGZ","Kyrgyzstan","T","Total","DE","Germany","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"KGZ","Kyrgyzstan","T","Total","DK","Denmark","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"KGZ","Kyrgyzstan","T","Total","EE","Estonia","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"KGZ","Kyrgyzstan","T","Total","ES","Spain","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"KGZ","Kyrgyzstan","T","Total","FI","Finland","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
"KGZ","Kyrgyzstan","T","Total","FR","France","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","T","All educational programmes","9999","Latest available year","PER","Persons","0","Units",,,0,,
